ts,epoch,cam_id,name,cls,box_w,box_h,area_px,aspect,color,frames,heading,px_per_frame,moving
2026-07-04T15:50,1783180188.1,2293205b-2b15-44da-8220-6833a13c5a80,Ocean Pkwy @ Church Ave,car,23,19,437,1.211,silver,1,0.0,0.0,False
2026-07-04T15:50,1783180192.1,2293205b-2b15-44da-8220-6833a13c5a80,Ocean Pkwy @ Church Ave,car,43,34,1462,1.265,silver,1,0.0,0.0,False
2026-07-04T15:50,1783180192.1,2293205b-2b15-44da-8220-6833a13c5a80,Ocean Pkwy @ Church Ave,car,29,23,667,1.261,silver,1,0.0,0.0,False
2026-07-04T15:50,1783180172.1,3c079db6-117c-4e79-94ed-5178c1517091,Prospect Expwy @ Prospect Park W @ 19 St,car,49,47,2303,1.043,blue,1,0.0,0.0,False
2026-07-04T15:50,1783180172.1,3c079db6-117c-4e79-94ed-5178c1517091,Prospect Expwy @ Prospect Park W @ 19 St,car,20,21,420,0.952,silver,1,0.0,0.0,False
2026-07-04T15:50,1783180172.1,3c079db6-117c-4e79-94ed-5178c1517091,Prospect Expwy @ Prospect Park W @ 19 St,car,20,16,320,1.25,silver,1,0.0,0.0,False
2026-07-04T15:50,1783180172.1,3c079db6-117c-4e79-94ed-5178c1517091,Prospect Expwy @ Prospect Park W @ 19 St,car,45,38,1710,1.184,silver,2,242.7,17.44,False
2026-07-04T15:50,1783180172.1,3c079db6-117c-4e79-94ed-5178c1517091,Prospect Expwy @ Prospect Park W @ 19 St,car,37,35,1295,1.057,silver,2,297.2,19.68,True
2026-07-04T15:50,1783180172.1,3c079db6-117c-4e79-94ed-5178c1517091,Prospect Expwy @ Prospect Park W @ 19 St,car,17,13,221,1.308,silver,2,26.6,2.24,False
2026-07-04T15:50,1783180174.1,3c079db6-117c-4e79-94ed-5178c1517091,Prospect Expwy @ Prospect Park W @ 19 St,car,26,22,572,1.182,silver,1,0.0,0.0,False
2026-07-04T15:50,1783180174.1,3c079db6-117c-4e79-94ed-5178c1517091,Prospect Expwy @ Prospect Park W @ 19 St,truck,43,27,1161,1.593,silver,1,0.0,0.0,False
2026-07-04T15:50,1783180172.1,3c079db6-117c-4e79-94ed-5178c1517091,Prospect Expwy @ Prospect Park W @ 19 St,car,29,28,812,1.036,silver,3,246.8,7.62,True
2026-07-04T15:50,1783180172.1,3c079db6-117c-4e79-94ed-5178c1517091,Prospect Expwy @ Prospect Park W @ 19 St,car,18,16,288,1.125,silver,3,340.7,5.3,True
2026-07-04T15:50,1783180174.1,3c079db6-117c-4e79-94ed-5178c1517091,Prospect Expwy @ Prospect Park W @ 19 St,car,48,47,2256,1.021,silver,3,312.0,10.09,True
2026-07-04T15:50,1783180174.1,3c079db6-117c-4e79-94ed-5178c1517091,Prospect Expwy @ Prospect Park W @ 19 St,car,48,46,2208,1.043,silver,3,13.0,3.34,False
2026-07-04T15:50,1783180174.1,3c079db6-117c-4e79-94ed-5178c1517091,Prospect Expwy @ Prospect Park W @ 19 St,car,20,20,400,1.0,silver,3,243.4,1.68,False
2026-07-04T15:50,1783180176.1,3c079db6-117c-4e79-94ed-5178c1517091,Prospect Expwy @ Prospect Park W @ 19 St,car,25,24,600,1.042,silver,2,0.0,0.0,False
2026-07-04T15:50,1783180176.1,3c079db6-117c-4e79-94ed-5178c1517091,Prospect Expwy @ Prospect Park W @ 19 St,car,16,12,192,1.333,silver,2,0.0,0.0,False
2026-07-04T15:50,1783180176.1,3c079db6-117c-4e79-94ed-5178c1517091,Prospect Expwy @ Prospect Park W @ 19 St,car,48,47,2256,1.021,silver,2,0.0,0.0,False
2026-07-04T15:50,1783180176.1,3c079db6-117c-4e79-94ed-5178c1517091,Prospect Expwy @ Prospect Park W @ 19 St,car,29,36,1044,0.806,silver,2,0.0,0.0,False
2026-07-04T15:50,1783180176.1,3c079db6-117c-4e79-94ed-5178c1517091,Prospect Expwy @ Prospect Park W @ 19 St,truck,29,35,1015,0.829,silver,2,0.0,0.0,False
2026-07-04T15:50,1783180176.1,3c079db6-117c-4e79-94ed-5178c1517091,Prospect Expwy @ Prospect Park W @ 19 St,car,21,19,399,1.105,silver,2,0.0,0.0,False
2026-07-04T15:50,1783180176.1,3c079db6-117c-4e79-94ed-5178c1517091,Prospect Expwy @ Prospect Park W @ 19 St,car,17,15,255,1.133,white,4,346.0,0.69,False
2026-07-04T15:50,1783180180.1,3c079db6-117c-4e79-94ed-5178c1517091,Prospect Expwy @ Prospect Park W @ 19 St,car,36,31,1116,1.161,silver,2,0.0,0.0,False
2026-07-04T15:50,1783180180.1,3c079db6-117c-4e79-94ed-5178c1517091,Prospect Expwy @ Prospect Park W @ 19 St,car,14,17,238,0.824,silver,2,0.0,0.0,False
2026-07-04T15:50,1783180180.1,3c079db6-117c-4e79-94ed-5178c1517091,Prospect Expwy @ Prospect Park W @ 19 St,car,18,12,216,1.5,silver,2,0.0,0.0,False
2026-07-04T15:50,1783180180.1,3c079db6-117c-4e79-94ed-5178c1517091,Prospect Expwy @ Prospect Park W @ 19 St,car,19,19,361,1.0,silver,2,0.0,0.0,False
2026-07-04T15:50,1783180180.1,3c079db6-117c-4e79-94ed-5178c1517091,Prospect Expwy @ Prospect Park W @ 19 St,car,62,46,2852,1.348,green,4,329.5,10.83,True
2026-07-04T15:50,1783180180.1,3c079db6-117c-4e79-94ed-5178c1517091,Prospect Expwy @ Prospect Park W @ 19 St,car,20,16,320,1.25,silver,4,346.0,2.75,True
2026-07-04T15:50,1783180186.1,3c079db6-117c-4e79-94ed-5178c1517091,Prospect Expwy @ Prospect Park W @ 19 St,car,25,28,700,0.893,silver,2,0.0,0.0,False
2026-07-04T15:50,1783180186.1,3c079db6-117c-4e79-94ed-5178c1517091,Prospect Expwy @ Prospect Park W @ 19 St,car,15,11,165,1.364,silver,2,0.0,0.0,False
2026-07-04T15:50,1783180186.1,3c079db6-117c-4e79-94ed-5178c1517091,Prospect Expwy @ Prospect Park W @ 19 St,car,12,11,132,1.091,white,2,0.0,0.0,False
2026-07-04T15:50,1783180190.1,3c079db6-117c-4e79-94ed-5178c1517091,Prospect Expwy @ Prospect Park W @ 19 St,car,14,16,224,0.875,green,1,0.0,0.0,False
2026-07-04T15:50,1783180190.1,3c079db6-117c-4e79-94ed-5178c1517091,Prospect Expwy @ Prospect Park W @ 19 St,car,53,49,2597,1.082,silver,1,0.0,0.0,False
2026-07-04T15:50,1783180190.1,3c079db6-117c-4e79-94ed-5178c1517091,Prospect Expwy @ Prospect Park W @ 19 St,car,43,28,1204,1.536,red,1,0.0,0.0,False
2026-07-04T15:50,1783180190.1,3c079db6-117c-4e79-94ed-5178c1517091,Prospect Expwy @ Prospect Park W @ 19 St,car,16,14,224,1.143,silver,1,0.0,0.0,False
2026-07-04T15:50,1783180192.1,3c079db6-117c-4e79-94ed-5178c1517091,Prospect Expwy @ Prospect Park W @ 19 St,car,16,18,288,0.889,silver,1,0.0,0.0,False
2026-07-04T15:50,1783180192.1,3c079db6-117c-4e79-94ed-5178c1517091,Prospect Expwy @ Prospect Park W @ 19 St,truck,26,33,858,0.788,silver,1,0.0,0.0,False
2026-07-04T15:50,1783180172.1,5a9ebe48-fb36-4de7-8666-f50de83c7941,Flatbush Ave @ Nostrand Ave,car,88,43,3784,2.047,red,1,0.0,0.0,False
2026-07-04T15:50,1783180172.1,5a9ebe48-fb36-4de7-8666-f50de83c7941,Flatbush Ave @ Nostrand Ave,car,28,26,728,1.077,silver,1,0.0,0.0,False
2026-07-04T15:50,1783180172.1,5a9ebe48-fb36-4de7-8666-f50de83c7941,Flatbush Ave @ Nostrand Ave,car,42,30,1260,1.4,silver,1,0.0,0.0,False
2026-07-04T15:50,1783180172.1,5a9ebe48-fb36-4de7-8666-f50de83c7941,Flatbush Ave @ Nostrand Ave,car,25,20,500,1.25,white,1,0.0,0.0,False
2026-07-04T15:50,1783180172.1,5a9ebe48-fb36-4de7-8666-f50de83c7941,Flatbush Ave @ Nostrand Ave,car,25,14,350,1.786,white,1,0.0,0.0,False
2026-07-04T15:50,1783180174.1,5a9ebe48-fb36-4de7-8666-f50de83c7941,Flatbush Ave @ Nostrand Ave,car,35,21,735,1.667,silver,1,0.0,0.0,False
2026-07-04T15:50,1783180172.1,5a9ebe48-fb36-4de7-8666-f50de83c7941,Flatbush Ave @ Nostrand Ave,car,29,29,841,1.0,silver,3,25.5,5.81,True
2026-07-04T15:50,1783180174.1,5a9ebe48-fb36-4de7-8666-f50de83c7941,Flatbush Ave @ Nostrand Ave,car,22,21,462,1.048,green,2,206.6,3.35,False
2026-07-04T15:50,1783180176.1,5a9ebe48-fb36-4de7-8666-f50de83c7941,Flatbush Ave @ Nostrand Ave,car,20,45,900,0.444,black,1,0.0,0.0,False
2026-07-04T15:50,1783180176.1,5a9ebe48-fb36-4de7-8666-f50de83c7941,Flatbush Ave @ Nostrand Ave,bus,47,45,2115,1.044,white,1,0.0,0.0,False
2026-07-04T15:50,1783180172.1,5a9ebe48-fb36-4de7-8666-f50de83c7941,Flatbush Ave @ Nostrand Ave,car,73,69,5037,1.058,green,4,297.2,14.24,True
2026-07-04T15:50,1783180176.1,5a9ebe48-fb36-4de7-8666-f50de83c7941,Flatbush Ave @ Nostrand Ave,car,129,67,8643,1.925,black,2,46.1,35.36,False
2026-07-04T15:50,1783180178.1,5a9ebe48-fb36-4de7-8666-f50de83c7941,Flatbush Ave @ Nostrand Ave,car,76,59,4484,1.288,silver,1,0.0,0.0,False
2026-07-04T15:50,1783180178.1,5a9ebe48-fb36-4de7-8666-f50de83c7941,Flatbush Ave @ Nostrand Ave,car,19,20,380,0.95,silver,1,0.0,0.0,False
2026-07-04T15:50,1783180172.1,5a9ebe48-fb36-4de7-8666-f50de83c7941,Flatbush Ave @ Nostrand Ave,car,73,101,7373,0.723,silver,5,69.3,7.08,False
2026-07-04T15:50,1783180176.1,5a9ebe48-fb36-4de7-8666-f50de83c7941,Flatbush Ave @ Nostrand Ave,car,35,26,910,1.346,green,3,214.5,4.85,False
2026-07-04T15:50,1783180180.1,5a9ebe48-fb36-4de7-8666-f50de83c7941,Flatbush Ave @ Nostrand Ave,car,90,72,6480,1.25,silver,1,0.0,0.0,False
2026-07-04T15:50,1783180172.1,5a9ebe48-fb36-4de7-8666-f50de83c7941,Flatbush Ave @ Nostrand Ave,bus,73,61,4453,1.197,white,5,225.0,0.53,False
2026-07-04T15:50,1783180178.1,5a9ebe48-fb36-4de7-8666-f50de83c7941,Flatbush Ave @ Nostrand Ave,car,37,29,1073,1.276,silver,2,198.4,1.58,False
2026-07-04T15:50,1783180182.1,5a9ebe48-fb36-4de7-8666-f50de83c7941,Flatbush Ave @ Nostrand Ave,car,25,31,775,0.806,silver,1,0.0,0.0,False
2026-07-04T15:50,1783180182.1,5a9ebe48-fb36-4de7-8666-f50de83c7941,Flatbush Ave @ Nostrand Ave,car,25,21,525,1.19,silver,1,0.0,0.0,False
2026-07-04T15:50,1783180182.1,5a9ebe48-fb36-4de7-8666-f50de83c7941,Flatbush Ave @ Nostrand Ave,car,34,33,1122,1.03,green,1,0.0,0.0,False
2026-07-04T15:50,1783180184.1,5a9ebe48-fb36-4de7-8666-f50de83c7941,Flatbush Ave @ Nostrand Ave,car,20,20,400,1.0,silver,2,218.2,8.9,True
2026-07-04T15:50,1783180184.1,5a9ebe48-fb36-4de7-8666-f50de83c7941,Flatbush Ave @ Nostrand Ave,car,20,20,400,1.0,silver,2,348.7,2.55,False
2026-07-04T15:50,1783180172.1,5a9ebe48-fb36-4de7-8666-f50de83c7941,Flatbush Ave @ Nostrand Ave,car,48,62,2976,0.774,green,11,103.1,2.21,False
2026-07-04T15:50,1783180172.1,5a9ebe48-fb36-4de7-8666-f50de83c7941,Flatbush Ave @ Nostrand Ave,car,60,49,2940,1.224,silver,10,142.9,2.3,False
2026-07-04T15:50,1783180172.1,5a9ebe48-fb36-4de7-8666-f50de83c7941,Flatbush Ave @ Nostrand Ave,car,69,52,3588,1.327,blue,11,0.0,0.05,False
2026-07-04T15:50,1783180172.1,5a9ebe48-fb36-4de7-8666-f50de83c7941,Flatbush Ave @ Nostrand Ave,car,32,28,896,1.143,silver,11,38.7,0.32,False
2026-07-04T15:50,1783180172.1,5a9ebe48-fb36-4de7-8666-f50de83c7941,Flatbush Ave @ Nostrand Ave,car,24,13,312,1.846,silver,11,180.0,0.05,False
2026-07-04T15:50,1783180182.1,5a9ebe48-fb36-4de7-8666-f50de83c7941,Flatbush Ave @ Nostrand Ave,car,43,40,1720,1.075,silver,6,45.0,0.14,False
2026-07-04T15:50,1783180184.1,5a9ebe48-fb36-4de7-8666-f50de83c7941,Flatbush Ave @ Nostrand Ave,car,28,23,644,1.217,silver,3,0.0,0.0,False
2026-07-04T15:50,1783180186.1,5a9ebe48-fb36-4de7-8666-f50de83c7941,Flatbush Ave @ Nostrand Ave,car,30,25,750,1.2,silver,4,221.2,1.77,False
2026-07-04T15:50,1783180190.1,5a9ebe48-fb36-4de7-8666-f50de83c7941,Flatbush Ave @ Nostrand Ave,car,31,31,961,1.0,silver,1,0.0,0.0,False
2026-07-04T15:50,1783180190.1,5a9ebe48-fb36-4de7-8666-f50de83c7941,Flatbush Ave @ Nostrand Ave,bus,71,55,3905,1.291,white,2,315.0,0.71,False
2026-07-04T15:50,1783180192.1,5a9ebe48-fb36-4de7-8666-f50de83c7941,Flatbush Ave @ Nostrand Ave,car,35,28,980,1.25,silver,1,0.0,0.0,False
2026-07-04T15:50,1783180192.1,5a9ebe48-fb36-4de7-8666-f50de83c7941,Flatbush Ave @ Nostrand Ave,car,14,12,168,1.167,silver,1,0.0,0.0,False
2026-07-04T15:50,1783180172.1,88895623-f6fa-4509-a927-8eae076725da,Ft. Hamilton Pkwy @ McDonald Ave,car,27,24,648,1.125,red,1,0.0,0.0,False
2026-07-04T15:50,1783180174.1,88895623-f6fa-4509-a927-8eae076725da,Ft. Hamilton Pkwy @ McDonald Ave,car,60,44,2640,1.364,red,1,0.0,0.0,False
2026-07-04T15:50,1783180174.1,88895623-f6fa-4509-a927-8eae076725da,Ft. Hamilton Pkwy @ McDonald Ave,truck,80,92,7360,0.87,red,1,0.0,0.0,False
2026-07-04T15:50,1783180172.1,88895623-f6fa-4509-a927-8eae076725da,Ft. Hamilton Pkwy @ McDonald Ave,car,123,127,15621,0.969,black,3,104.0,1.03,False
2026-07-04T15:50,1783180176.1,88895623-f6fa-4509-a927-8eae076725da,Ft. Hamilton Pkwy @ McDonald Ave,truck,61,46,2806,1.326,green,1,0.0,0.0,False
2026-07-04T15:50,1783180176.1,88895623-f6fa-4509-a927-8eae076725da,Ft. Hamilton Pkwy @ McDonald Ave,car,49,33,1617,1.485,green,1,0.0,0.0,False
2026-07-04T15:50,1783180182.1,88895623-f6fa-4509-a927-8eae076725da,Ft. Hamilton Pkwy @ McDonald Ave,car,72,64,4608,1.125,green,1,0.0,0.0,False
2026-07-04T15:50,1783180172.1,88895623-f6fa-4509-a927-8eae076725da,Ft. Hamilton Pkwy @ McDonald Ave,truck,125,126,15750,0.992,black,7,315.0,0.35,False
2026-07-04T15:50,1783180174.1,88895623-f6fa-4509-a927-8eae076725da,Ft. Hamilton Pkwy @ McDonald Ave,car,99,125,12375,0.792,red,5,111.8,6.06,False
2026-07-04T15:50,1783180174.1,88895623-f6fa-4509-a927-8eae076725da,Ft. Hamilton Pkwy @ McDonald Ave,car,99,126,12474,0.786,red,6,105.3,7.57,False
2026-07-04T15:50,1783180182.1,88895623-f6fa-4509-a927-8eae076725da,Ft. Hamilton Pkwy @ McDonald Ave,car,129,128,16512,1.008,black,2,333.4,1.12,False
2026-07-04T15:50,1783180182.1,88895623-f6fa-4509-a927-8eae076725da,Ft. Hamilton Pkwy @ McDonald Ave,truck,53,51,2703,1.039,green,2,153.4,1.12,False
2026-07-04T15:50,1783180182.1,88895623-f6fa-4509-a927-8eae076725da,Ft. Hamilton Pkwy @ McDonald Ave,car,49,18,882,2.722,green,2,341.6,1.58,False
2026-07-04T15:50,1783180184.1,88895623-f6fa-4509-a927-8eae076725da,Ft. Hamilton Pkwy @ McDonald Ave,car,50,23,1150,2.174,silver,1,0.0,0.0,False
2026-07-04T15:50,1783180176.1,88895623-f6fa-4509-a927-8eae076725da,Ft. Hamilton Pkwy @ McDonald Ave,car,60,59,3540,1.017,silver,5,104.2,8.64,True
2026-07-04T15:50,1783180178.1,88895623-f6fa-4509-a927-8eae076725da,Ft. Hamilton Pkwy @ McDonald Ave,truck,81,74,5994,1.095,green,5,132.8,6.99,False
2026-07-04T15:50,1783180186.1,88895623-f6fa-4509-a927-8eae076725da,Ft. Hamilton Pkwy @ McDonald Ave,car,216,105,22680,2.057,black,1,0.0,0.0,False
2026-07-04T15:50,1783180186.1,88895623-f6fa-4509-a927-8eae076725da,Ft. Hamilton Pkwy @ McDonald Ave,car,107,30,3210,3.567,red,1,0.0,0.0,False
2026-07-04T15:50,1783180190.1,88895623-f6fa-4509-a927-8eae076725da,Ft. Hamilton Pkwy @ McDonald Ave,truck,62,47,2914,1.319,black,1,0.0,0.0,False
2026-07-04T15:50,1783180172.1,0bbea8bd-10f1-4126-b3c5-9e9432eab749,Atlantic Ave @ Pennsylvania Ave,car,73,83,6059,0.88,green,1,0.0,0.0,False
2026-07-04T15:50,1783180172.1,0bbea8bd-10f1-4126-b3c5-9e9432eab749,Atlantic Ave @ Pennsylvania Ave,truck,71,105,7455,0.676,silver,2,270.0,1.0,False
2026-07-04T15:50,1783180172.1,0bbea8bd-10f1-4126-b3c5-9e9432eab749,Atlantic Ave @ Pennsylvania Ave,car,117,80,9360,1.462,silver,2,137.3,8.85,False
2026-07-04T15:50,1783180174.1,0bbea8bd-10f1-4126-b3c5-9e9432eab749,Atlantic Ave @ Pennsylvania Ave,car,16,13,208,1.231,green,1,0.0,0.0,False
2026-07-04T15:50,1783180172.1,0bbea8bd-10f1-4126-b3c5-9e9432eab749,Atlantic Ave @ Pennsylvania Ave,car,81,45,3645,1.8,silver,3,286.1,11.71,False
2026-07-04T15:50,1783180176.1,0bbea8bd-10f1-4126-b3c5-9e9432eab749,Atlantic Ave @ Pennsylvania Ave,car,43,36,1548,1.194,green,1,0.0,0.0,False
2026-07-04T15:50,1783180176.1,0bbea8bd-10f1-4126-b3c5-9e9432eab749,Atlantic Ave @ Pennsylvania Ave,car,168,72,12096,2.333,white,1,0.0,0.0,False
2026-07-04T15:50,1783180176.1,0bbea8bd-10f1-4126-b3c5-9e9432eab749,Atlantic Ave @ Pennsylvania Ave,car,33,19,627,1.737,green,1,0.0,0.0,False
2026-07-04T15:50,1783180172.1,0bbea8bd-10f1-4126-b3c5-9e9432eab749,Atlantic Ave @ Pennsylvania Ave,truck,97,80,7760,1.212,green,3,63.4,0.56,False
2026-07-04T15:50,1783180172.1,0bbea8bd-10f1-4126-b3c5-9e9432eab749,Atlantic Ave @ Pennsylvania Ave,car,59,58,3422,1.017,silver,3,102.3,22.26,True
2026-07-04T15:50,1783180174.1,0bbea8bd-10f1-4126-b3c5-9e9432eab749,Atlantic Ave @ Pennsylvania Ave,car,32,24,768,1.333,silver,2,156.0,9.85,False
2026-07-04T15:50,1783180178.1,0bbea8bd-10f1-4126-b3c5-9e9432eab749,Atlantic Ave @ Pennsylvania Ave,car,62,51,3162,1.216,silver,1,0.0,0.0,False
2026-07-04T15:50,1783180178.1,0bbea8bd-10f1-4126-b3c5-9e9432eab749,Atlantic Ave @ Pennsylvania Ave,car,19,13,247,1.462,silver,1,0.0,0.0,False
2026-07-04T15:50,1783180178.1,0bbea8bd-10f1-4126-b3c5-9e9432eab749,Atlantic Ave @ Pennsylvania Ave,car,58,45,2610,1.289,silver,2,45.0,3.54,False
2026-07-04T15:50,1783180178.1,0bbea8bd-10f1-4126-b3c5-9e9432eab749,Atlantic Ave @ Pennsylvania Ave,car,19,15,285,1.267,silver,2,121.0,8.75,True
2026-07-04T15:50,1783180180.1,0bbea8bd-10f1-4126-b3c5-9e9432eab749,Atlantic Ave @ Pennsylvania Ave,car,22,15,330,1.467,white,1,0.0,0.0,False
2026-07-04T15:50,1783180180.1,0bbea8bd-10f1-4126-b3c5-9e9432eab749,Atlantic Ave @ Pennsylvania Ave,car,29,20,580,1.45,green,1,0.0,0.0,False
2026-07-04T15:50,1783180180.1,0bbea8bd-10f1-4126-b3c5-9e9432eab749,Atlantic Ave @ Pennsylvania Ave,car,42,33,1386,1.273,black,1,0.0,0.0,False
2026-07-04T15:50,1783180180.1,0bbea8bd-10f1-4126-b3c5-9e9432eab749,Atlantic Ave @ Pennsylvania Ave,car,39,28,1092,1.393,silver,1,0.0,0.0,False
2026-07-04T15:50,1783180180.1,0bbea8bd-10f1-4126-b3c5-9e9432eab749,Atlantic Ave @ Pennsylvania Ave,truck,61,46,2806,1.326,green,1,0.0,0.0,False
2026-07-04T15:50,1783180180.1,0bbea8bd-10f1-4126-b3c5-9e9432eab749,Atlantic Ave @ Pennsylvania Ave,car,51,34,1734,1.5,blue,2,328.1,21.78,True
2026-07-04T15:50,1783180180.1,0bbea8bd-10f1-4126-b3c5-9e9432eab749,Atlantic Ave @ Pennsylvania Ave,car,79,45,3555,1.756,silver,2,143.3,26.8,False
2026-07-04T15:50,1783180182.1,0bbea8bd-10f1-4126-b3c5-9e9432eab749,Atlantic Ave @ Pennsylvania Ave,car,55,46,2530,1.196,silver,1,0.0,0.0,False
2026-07-04T15:50,1783180182.1,0bbea8bd-10f1-4126-b3c5-9e9432eab749,Atlantic Ave @ Pennsylvania Ave,car,41,27,1107,1.519,silver,1,0.0,0.0,False
2026-07-04T15:50,1783180182.1,0bbea8bd-10f1-4126-b3c5-9e9432eab749,Atlantic Ave @ Pennsylvania Ave,car,53,55,2915,0.964,green,1,0.0,0.0,False
2026-07-04T15:50,1783180178.1,0bbea8bd-10f1-4126-b3c5-9e9432eab749,Atlantic Ave @ Pennsylvania Ave,car,39,33,1287,1.182,green,3,84.1,12.06,True
2026-07-04T15:50,1783180180.1,0bbea8bd-10f1-4126-b3c5-9e9432eab749,Atlantic Ave @ Pennsylvania Ave,car,32,47,1504,0.681,black,3,126.9,1.25,False
2026-07-04T15:50,1783180184.1,0bbea8bd-10f1-4126-b3c5-9e9432eab749,Atlantic Ave @ Pennsylvania Ave,car,24,18,432,1.333,white,1,0.0,0.0,False
2026-07-04T15:50,1783180172.1,0bbea8bd-10f1-4126-b3c5-9e9432eab749,Atlantic Ave @ Pennsylvania Ave,car,154,119,18326,1.294,green,7,147.4,17.5,True
2026-07-04T15:50,1783180184.1,0bbea8bd-10f1-4126-b3c5-9e9432eab749,Atlantic Ave @ Pennsylvania Ave,car,84,49,4116,1.714,silver,2,195.4,30.08,False
2026-07-04T15:50,1783180186.1,0bbea8bd-10f1-4126-b3c5-9e9432eab749,Atlantic Ave @ Pennsylvania Ave,car,23,19,437,1.211,green,1,0.0,0.0,False
2026-07-04T15:50,1783180186.1,0bbea8bd-10f1-4126-b3c5-9e9432eab749,Atlantic Ave @ Pennsylvania Ave,bus,114,86,9804,1.326,silver,1,0.0,0.0,False
2026-07-04T15:50,1783180186.1,0bbea8bd-10f1-4126-b3c5-9e9432eab749,Atlantic Ave @ Pennsylvania Ave,truck,116,89,10324,1.303,silver,1,0.0,0.0,False
2026-07-04T15:50,1783180172.1,0bbea8bd-10f1-4126-b3c5-9e9432eab749,Atlantic Ave @ Pennsylvania Ave,car,43,26,1118,1.654,silver,11,0.0,0.0,False
2026-07-04T15:50,1783180172.1,0bbea8bd-10f1-4126-b3c5-9e9432eab749,Atlantic Ave @ Pennsylvania Ave,car,62,48,2976,1.292,green,11,324.5,0.43,False
2026-07-04T15:50,1783180172.1,0bbea8bd-10f1-4126-b3c5-9e9432eab749,Atlantic Ave @ Pennsylvania Ave,car,42,26,1092,1.615,green,10,0.0,0.06,False
2026-07-04T15:50,1783180172.1,0bbea8bd-10f1-4126-b3c5-9e9432eab749,Atlantic Ave @ Pennsylvania Ave,truck,97,81,7857,1.198,green,10,116.6,0.12,False
2026-07-04T15:50,1783180172.1,0bbea8bd-10f1-4126-b3c5-9e9432eab749,Atlantic Ave @ Pennsylvania Ave,truck,71,107,7597,0.664,silver,11,45.0,0.07,False
2026-07-04T15:50,1783180172.1,0bbea8bd-10f1-4126-b3c5-9e9432eab749,Atlantic Ave @ Pennsylvania Ave,car,26,20,520,1.3,silver,10,104.0,0.23,False
2026-07-04T15:50,1783180176.1,0bbea8bd-10f1-4126-b3c5-9e9432eab749,Atlantic Ave @ Pennsylvania Ave,car,93,67,6231,1.388,green,8,145.9,8.28,True
2026-07-04T15:50,1783180176.1,0bbea8bd-10f1-4126-b3c5-9e9432eab749,Atlantic Ave @ Pennsylvania Ave,car,50,36,1800,1.389,silver,8,356.6,1.22,False
2026-07-04T15:50,1783180182.1,0bbea8bd-10f1-4126-b3c5-9e9432eab749,Atlantic Ave @ Pennsylvania Ave,car,69,47,3243,1.468,silver,4,162.6,6.11,False
2026-07-04T15:50,1783180186.1,0bbea8bd-10f1-4126-b3c5-9e9432eab749,Atlantic Ave @ Pennsylvania Ave,car,96,82,7872,1.171,green,3,315.0,0.71,False
2026-07-04T15:50,1783180186.1,0bbea8bd-10f1-4126-b3c5-9e9432eab749,Atlantic Ave @ Pennsylvania Ave,truck,152,117,17784,1.299,green,2,90.0,7.5,False
2026-07-04T15:50,1783180186.1,0bbea8bd-10f1-4126-b3c5-9e9432eab749,Atlantic Ave @ Pennsylvania Ave,car,154,117,18018,1.316,green,2,101.9,9.71,False
2026-07-04T15:50,1783180188.1,0bbea8bd-10f1-4126-b3c5-9e9432eab749,Atlantic Ave @ Pennsylvania Ave,car,13,13,169,1.0,black,1,0.0,0.0,False
2026-07-04T15:50,1783180190.1,0bbea8bd-10f1-4126-b3c5-9e9432eab749,Atlantic Ave @ Pennsylvania Ave,car,45,28,1260,1.607,silver,1,0.0,0.0,False
2026-07-04T15:50,1783180172.1,d401c83b-2f78-49dd-8974-14c819a992b2,C2-PE-05-Ctr_at_7th_Ave-Ex4,car,36,34,1224,1.059,silver,1,0.0,0.0,False
2026-07-04T15:50,1783180172.1,d401c83b-2f78-49dd-8974-14c819a992b2,C2-PE-05-Ctr_at_7th_Ave-Ex4,car,72,56,4032,1.286,black,1,0.0,0.0,False
2026-07-04T15:50,1783180174.1,d401c83b-2f78-49dd-8974-14c819a992b2,C2-PE-05-Ctr_at_7th_Ave-Ex4,car,59,73,4307,0.808,silver,1,0.0,0.0,False
2026-07-04T15:50,1783180174.1,d401c83b-2f78-49dd-8974-14c819a992b2,C2-PE-05-Ctr_at_7th_Ave-Ex4,car,48,50,2400,0.96,silver,1,0.0,0.0,False
2026-07-04T15:50,1783180174.1,d401c83b-2f78-49dd-8974-14c819a992b2,C2-PE-05-Ctr_at_7th_Ave-Ex4,car,145,129,18705,1.124,black,1,0.0,0.0,False
2026-07-04T15:50,1783180174.1,d401c83b-2f78-49dd-8974-14c819a992b2,C2-PE-05-Ctr_at_7th_Ave-Ex4,car,61,66,4026,0.924,silver,1,0.0,0.0,False
2026-07-04T15:50,1783180174.1,d401c83b-2f78-49dd-8974-14c819a992b2,C2-PE-05-Ctr_at_7th_Ave-Ex4,car,23,22,506,1.045,silver,1,0.0,0.0,False
2026-07-04T15:50,1783180174.1,d401c83b-2f78-49dd-8974-14c819a992b2,C2-PE-05-Ctr_at_7th_Ave-Ex4,car,26,22,572,1.182,green,1,0.0,0.0,False
2026-07-04T15:50,1783180176.1,d401c83b-2f78-49dd-8974-14c819a992b2,C2-PE-05-Ctr_at_7th_Ave-Ex4,car,27,26,702,1.038,silver,1,0.0,0.0,False
